product_name,brand,categories,primary_category,rating,review_text,review_title,recommended,helpful_votes,username,sentiment,label
"Fire HD 8 Tablet with Alexa, 8"" HD Display, 32 GB, Tangerine - with Special Offers",Amazon,Tablets,Electronics,4,i was literally still using my first gen kindle fire and finally upgraded. i love the new one. the only negative is the speakers. my first one is louder than this one.,Love my Kindle Fire,True,0,Squirrel,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,very cool - it fully incorporates all of my smart home products,Works Perfect!,True,0,Mark,positive,0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",Amazon,Fire Tablets,Electronics,4,"this tablet is small, compact and easy to handle. it's easy to figure out the main functions. my one complaint is that it does not support some big apps such as dropbox or google drive.",Easy to use and handle,True,0,rosakolb,positive,0
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Fire Tablets,Electronics,5,my daughter loves it. she loves the books that she can read.,We love the books that you can read.,True,0,Gina,positive,0
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,Computers/Tablets & Networking,Electronics,5,a gift. he loves it. was a reasonable price. thks.,Amazon Fire Tablet,True,0,Cats2010,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,4,i bought it as the display for my echo. turning on voicecast routes information to the tablet with the voice reaponse. it's been exactly what i hoped it would be and the price was right.,Great Screen For Echo,True,0,devinhenkel,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,4,this speaker's forte is it's drop and charge ability. it does connect with no issues to whatever you have it paired with. the sound quality though is ok...def not very loud and lacks the lows. but for a small portable speaker which is not expensive i would recommend it.,VERY PORTABLE,True,7,Sig20guy,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Computers,Electronics,5,easy to use for a 5 year old. she loves it. i just don't like that my amazon account is linked to her tablet.,Great tablet for kids,True,0,Htownes32,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Amazon Echo,Electronics,5,"awesome so far. have used it as alarm clock, stereo, 2nd screen for movies (while multitasking on pc), news/weather, audiobooks, and more. the news flash can repeat itself at times, but i may have subscribed to too many subcategories, but a quick alexa - next skips right ahead. still learning the variations of commands, and sometimes it hears what it wants to until i have to ar. tic. u. late. to the point of annoyance, but hey, this is still relatively new tech, and who would have imagined this 20 years or more ago",,True,0,ohwelles,positive,0
"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,Office,Office Supplies,4,i bought my kindle about 2 months ago and the battery is already dead and will not charge,not good quality,False,0,merry,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,"i got the fire hd so my kids could read books , play games and watch their shows . without spending an arm and a leg for the tablet. i think this is a good table for kids / young teens who want to have a tablet but not break the bank.",most for the money,True,0,lucky,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,"very neat item, fun to talk to. easy set up to use.","Great Item, works great",True,0,Rock,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,Fire Tablets,Electronics,5,my son loves it. it is easy for him to use. he doesn't want to put it down.,Great,True,0,Justin,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,Fire Tablets,Electronics,5,"great hardware for the price, similar to the ipads",very good value,True,0,Martin,positive,0
"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,eBook Readers,Electronics,4,"this kindle is awesome. i love the design of it. nothing software wise that was different than my other kindle but the way it's designed makes it much more comfortable and easier to read. the only reason i didn't give it five stars was because of the price. if it were cheaper, this kindle would have been five stars no doubt.",Great kindle,True,0,Brandon,positive,0
Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,Computers & Tablets,Electronics,5,i needed something to read in the sunlight other than fire hd,love it,True,2,Lester,positive,0
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",Amazon,Computers,Electronics,5,this make an excellent ebook reader. don't expect much from this device except to read basic ebooks. the good thing is it's cheap and good to read in the sun.,Good ebook,False,0,rmwarriors,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Computers,Electronics,5,they had the tablet in stock and it is nice that it has the child settings,Nice tablet so far,True,0,Josh,positive,0
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Fire Tablets,Electronics,5,"this tablet can be literally dropped over a thousand times and the screen wont crack. i bought the hd 6 when it came out for my daughter. i just had to replace it because it wasn't charging anymore, it wasn't the cord itself but the device on the inside failed to identify that the cord was plugged in.the best quality tablet i have ever seen. amazon has a great product and will never buy any other brand of tablet.",Great tablet even for kids,True,0,Aria,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,5,"i use this hours a day. whether it is for listening to spotify or turning on a wemo-device, the battery life, sound quality, and voice recognition is great.",Love it,True,2,NTKramer,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,alexa ricks the plus is the best ever buy it you will love it,Love this,True,0,Bobby,positive,0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",Amazon,Fire Tablets,Electronics,3,"the display is not as sharp and vivid as they say but still good. probably better for reading than watching videos. we didn't really get it for the games, but there is a good selection. wifi works well and internet browsing is fast.",Decent tablet but not high caliber,True,0,MrDB,neutral,1
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,"i love it, it works great, i love the drop in func.",Love it,True,0,Asif,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,i purchased this kindle fire hd 8 was purchased for use by 5 and 8 yer old grandchildren. they basically use it to play amazon games that you download.,Grand kids love it!,True,0,Tom17004,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,4,we really are enjoying asking alexa questions and she is connected to our sonos system playing music around the house. she doesn⊙t always understand me. not sure if it is her or me.,Lots of fun,True,0,Kimber,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Computers,Electronics,3,i absolutely love how u. an switch from dif accounts,Love kids mode,True,0,Brenda,neutral,1
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Fire Tablets,Electronics,5,my daughter loves it. she can read books and watch movies.,We love the books that you can read.,True,0,Gina,positive,0
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,Computers/Tablets & Networking,Electronics,4,we got this mostly to read books and play some games it's a cheap tablet so no problem if it gets broken don't buy the extended warranty not worthy.,Kindle just for books,True,0,N1BBcustomer,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,4,so far so good. this is replacing a broken kindle fire.,Great replacement,True,0,Siv121,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,"eco plus is an amazing product, it integrates with most of the products...u can set the music, reminders, buy products.. what not...definitely a worthy purchase!!!",Worth buying!!!,True,0,Best,positive,0
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,Amazon,Computers & Accessories,Electronics,5,love this base for charging my kindle. you still need to use a good cord for most effective charge. with a good cord and this base your kindle will charge in under 30 minutes.,Quickly charges my kindle,True,0,Tilreeves,positive,0
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",Amazon,eBook Readers,Office Supplies,5,i really like the auto on off feature. volume control could be more ergonomic.,Great upgrade from my previous tablet.,True,0,Mitchy,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,great tablet. easy to use. will recommend it to others.,Great tablet.,True,0,James,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,5,got this on sale for 100! replaces my 500 cds! must buy as long as you have prime!,Worth every penny!,True,0,Eaglenut1,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,bought it for my daughter and she loves it great product at a great price!,Great tablet,True,0,Tyree,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,5,"i love my echo tap! i have my own personal alarm, informs me on today's weather forcast and local events. great purchase.",Echo Tap is Great!,True,0,Captsky,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,"not an ipad, but that's not what i wanted. high quality, does everything i need it to do.",Nice product,True,0,Jerry,positive,0
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Fire Tablets,Electronics,4,looked for a tablet for reading books and light web surfing. this fits that need.,Good tablet for everyday use,True,0,Sunny,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,2,"she could perform some tasks ,but most things she didn't know. so agrivating.",Needs improvement,False,0,Carlo,negative,2
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Fire Tablets,Electronics,2,i can't update facebook and a few other apps. it's not what i expected.,Not what I need.,False,0,Tnay,negative,2
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,"i wasn't sure i would use this item when i purchased it for my family. however, i just signed up for amazon unlimited music after testing it on radio stations and playing games with the grandkids. i want to hook up the lighting feature as well. speaker is excellent quality and quite enjoyable to listen to.",Great for the whole family.,True,0,alchase,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black",Amazon,Fire Tablets,Electronics,5,this is my second one and must have one of these at all times,great product,True,0,pogy,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Computers,Electronics,5,my grandson loves his tablet we got him. very safe,Great tablet for a child,True,0,Grandpa,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,"was recommended to me, and we love it, use for music, timer in the kitchen, great recipes, and love the question of the day, only have had for 2 weeks can⊙t wait to explore more!",Easy instructions to get started,True,0,Katy,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,Fire Tablets,Electronics,5,this tablet has many educational games for a preschooler.,My 4 year old love it!,True,0,Lisa,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,so easy to set up. still learning what she can do. happy so far.,Easy to set up.,True,0,Mommy,positive,0
